INFO 2025-05-14 23:05:49,144 basehttp 34089 6124056576 "GET /static/css/dist/main.css HTTP/1.1" 200 156713
INFO 2025-05-14 23:05:49,150 basehttp 34089 6140882944 "GET /static/js/lib/htmx.min.js HTTP/1.1" 200 47755
INFO 2025-05-14 23:05:49,153 basehttp 34089 6124056576 "GET /static/js/lib/alpine.min.js HTTP/1.1" 200 43838
INFO 2025-05-14 23:06:06,521 basehttp 34089 6124056576 "GET /accounts/register/ HTTP/1.1" 200 13852
INFO 2025-05-14 23:06:06,731 basehttp 34089 6124056576 "GET /__debug__/history_sidebar/?store_id=b5d8fb97cb3748a789a41adc170f583c HTTP/1.1" 200 9526
INFO 2025-05-14 23:06:08,983 basehttp 34089 6124056576 "GET /accounts/login/ HTTP/1.1" 200 12461
INFO 2025-05-14 23:06:09,198 basehttp 34089 6124056576 "GET /__debug__/history_sidebar/?store_id=22463f3b6d4e4213b3a2b4b0d4746506 HTTP/1.1" 200 9515
INFO 2025-05-14 23:06:17,570 basehttp 34089 6124056576 "GET /accounts/password-reset/ HTTP/1.1" 200 11950
INFO 2025-05-14 23:06:17,789 basehttp 34089 6124056576 "GET /__debug__/history_sidebar/?store_id=41109905b3fa402e87842f8fd02e1cf6 HTTP/1.1" 200 9544
INFO 2025-05-14 23:06:18,353 basehttp 34089 6124056576 "GET /accounts/login/ HTTP/1.1" 200 12459
INFO 2025-05-14 23:06:18,566 basehttp 34089 6124056576 "GET /__debug__/history_sidebar/?store_id=d03f24fa8874474586336e4221eae4ac HTTP/1.1" 200 9513
INFO 2025-05-14 23:06:19,085 basehttp 34089 6124056576 "GET /accounts/register/ HTTP/1.1" 200 13852
INFO 2025-05-14 23:06:19,297 basehttp 34089 6124056576 "GET /__debug__/history_sidebar/?store_id=bffdd14becce4ee8aae5ea4a2b6feed6 HTTP/1.1" 200 9526
INFO 2025-05-14 23:06:21,292 basehttp 34089 6124056576 "GET /accounts/login/ HTTP/1.1" 200 12461
INFO 2025-05-14 23:06:21,502 basehttp 34089 6124056576 "GET /__debug__/history_sidebar/?store_id=75b9d417abde44959bc7b458e200c02d HTTP/1.1" 200 9515
INFO 2025-05-14 23:08:26,209 basehttp 34089 6124056576 "POST /accounts/login/ HTTP/1.1" 200 12747
INFO 2025-05-14 23:08:26,415 basehttp 34089 6124056576 "GET /__debug__/history_sidebar/?store_id=c55a61d798194c8a8b0d4e5686a3fa38 HTTP/1.1" 200 9513
INFO 2025-05-14 23:14:45,115 basehttp 34089 6124056576 "GET /accounts/login/ HTTP/1.1" 200 12461
